red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
0,0,0,749,New 2019 Jeep Cherokee 4WD Limited,345,/cars-for-sale/vehicledetails.xhtml?listingId=481041897&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,31112,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,14,9-Speed Shiftable Automatic,AT-1CAC1DE9,Gasoline,KD134982,1C4PJMDX0KD134982,2018. *No Longer Factory Orderable3.2L V6 24V VVT ENGINE W/ESS (STD)9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmissionBLACKBluetooth ConnectionDIAMOND BLACK CRYSTAL PEARLCOATKeyless StartLeather SeatsMANUFACTURER'S STATEMENT OF ORIGIN (DISC) (DISC) No longer available for factory ordering as of March 19,#000000,#000000,"Leather Seats,Keyless Start,Bluetooth Connection,Rear Spoiler,3.2L V6 24V VVT ENGINE W/ESS,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; PREMIUM LEATHER TRIMMED BUCKET SEATS,DIAMOND BLACK CRYSTAL PEARLCOAT,MANUFACTURER'S STATEMENT OF ORIGIN (DISC),QUICK ORDER PACKAGE 26G","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Limited,2019,New,lmao,Dealer,Automatic,269,19,27
36,139,21,750,New 2019 Jeep Cherokee 4WD Latitude,345,/cars-for-sale/vehicledetails.xhtml?listingId=481476161&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,24361,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder,12,9-Speed Shiftable Automatic,AT-1CB2BE41,Gasoline,KD127568,1C4PJMCB2KD127568,2.4L I4 ZERO EVAP M-AIR ENGINE W/ESS (STD)9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmissionBluetooth ConnectionCLOTH BUCKET SEATSCOLD WEATHER GROUP -inc: -leather wrapped steering wheelLT FROST BEIGE/BLACKOLIVE GREEN PEARLCOATPOPULAR APPEARANCE GROUP -inc: -deep tint sunscreen glassQUICK ORDER PACKAGE 2BJ -inc: -2.4L I4 zero evap M-Air engine w/ESS,#248B15,#F5F5DC,"COLD WEATHER GROUP,POPULAR APPEARANCE GROUP,Bluetooth Connection,Rear Spoiler,2.4L I4 ZERO EVAP M-AIR ENGINE W/ESS,9-SPEED 948TE AUTOMATIC TRANSMISSION,LT FROST BEIGE/BLACK; CLOTH BUCKET SEATS,OLIVE GREEN PEARLCOAT,QUICK ORDER PACKAGE 2BJ","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude,2019,New,lmao,Dealer,Automatic,238,21,29
69,69,69,751,New 2019 Jeep Cherokee 4WD Trailhawk,345,/cars-for-sale/vehicledetails.xhtml?listingId=483944221&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,31508,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,5,9-Speed Shiftable Automatic,AT-1CD8671D,Gasoline,KD161425,1C4PJMBN2KD161425,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -3.734 axle ratio27E)-inc: -remote start system9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II (STD)9-speed 948TE auto transmission w/Active Drive II *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterGRANITE CRYSTAL METALLIC CLEARCOAT,#454545,#000000,"COLD WEATHER GROUP,2.0L I4 DOHC DI TURBO ENGINE W/ESS,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,GRANITE CRYSTAL METALLIC CLEARCOAT,MANUFACTURER'S STATEMENT OF ORIGIN,QUICK ORDER PACKAGE 2ZE TRAILHAWK","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Trailhawk,2019,New,lmao,Dealer,Automatic,295,18,24
215,215,215,752,New 2019 Jeep Cherokee 4WD Limited,345,/cars-for-sale/vehicledetails.xhtml?listingId=483970037&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,32472,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,6,9-Speed Shiftable Automatic,AT-1CD8CBF5,Gasoline,KD167917,1C4PJMDN2KD167917,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -3.734 axle ratio9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBLACKBRIGHT WHITE CLEARCOATBluetooth ConnectionFull Speed FWD Collision Warn PlusKeyless StartLane Keeping Assist,#D7D7D7,#000000,"TECHNOLOGY GROUP,2.0L I4 DOHC DI TURBO ENGINE W/ESS,Leather Seats,Lane Keeping Assist,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; PREMIUM LEATHER TRIMMED BUCKET SEATS,BRIGHT WHITE CLEARCOAT,QUICK ORDER PACKAGE 2YG","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Limited,2019,New,lmao,Dealer,Automatic,261,19,27
0,0,0,753,New 2019 Jeep Cherokee 4WD Trailhawk,345,/cars-for-sale/vehicledetails.xhtml?listingId=484155047&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,31508,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,12,9-Speed Shiftable Automatic,AT-1CDB9EA7,Gasoline,KD161423,1C4PJMBN9KD161423,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -3.734 axle ratio27E)-inc: -remote start system9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II (STD)9-speed 948TE auto transmission w/Active Drive II *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterDIAMOND BLACK CRYSTAL PEARLCOAT,#000000,#000000,"COLD WEATHER GROUP,2.0L I4 DOHC DI TURBO ENGINE W/ESS,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,DIAMOND BLACK CRYSTAL PEARLCOAT,MANUFACTURER'S STATEMENT OF ORIGIN,QUICK ORDER PACKAGE 2ZE TRAILHAWK","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Trailhawk,2019,New,lmao,Dealer,Automatic,292,18,24
0,0,0,754,New 2019 Jeep Cherokee 4WD Trailhawk,345,/cars-for-sale/vehicledetails.xhtml?listingId=484303304&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,31508,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,10,9-Speed Shiftable Automatic,AT-1CDDE1C8,Gasoline,KD182762,1C4PJMBN4KD182762,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -3.734 axle ratio27E)-inc: -remote start system9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II (STD)9-speed 948TE auto transmission w/Active Drive II *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterDIAMOND BLACK CRYSTAL PEARLCOAT,#000000,#000000,"COLD WEATHER GROUP,2.0L I4 DOHC DI TURBO ENGINE W/ESS,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,DIAMOND BLACK CRYSTAL PEARLCOAT,MANUFACTURER'S STATEMENT OF ORIGIN,QUICK ORDER PACKAGE 2ZE TRAILHAWK","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Trailhawk,2019,New,lmao,Dealer,Automatic,292,18,24
0,0,0,755,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=483584264&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,28518,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,37,9-Speed Shiftable Automatic,AT-1CD2E908,Gasoline,KD101572,1C4PJMLX1KD101572,3.2L V6 24V VVT ENGINE W/ESS -inc: -dual bright exhaust tips9 AMPLIFIED SPEAKERS W/SUBWOOFER9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterDIAMOND BLACK CRYSTAL PEARLCOATKeyless Start,#000000,#000000,"3.2L V6 24V VVT ENGINE W/ESS,COLD WEATHER GROUP,9 AMPLIFIED SPEAKERS W/SUBWOOFER,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,DIAMOND BLACK CRYSTAL PEARLCOAT,QUICK ORDER PACKAGE 26D,SAFETYTEC","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,271,21,29
227,19,19,756,New 2019 Jeep Cherokee 4WD Trailhawk,345,/cars-for-sale/vehicledetails.xhtml?listingId=480269651&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,33218,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,14,9-Speed Shiftable Automatic,AT-1CA05553,Gasoline,KD113034,1C4PJMBX9KD113034,27E)-inc: -remote start system3.2L V6 24V VVT ENGINE W/ESS (STD)9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II (STD)9-speed 948TE auto transmission w/Active Drive IIBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterCOMFORT/CONVENIENCE GROUP -inc: -universal garage door openerFIRECRACKER RED CLEARCOAT,#E31313,#000000,"POWER FRONT/FIXED REAR FULL SUNROOF,COLD WEATHER GROUP,COMFORT/CONVENIENCE GROUP,TRAILER TOW GROUP,Sun/Moonroof,Keyless Start,Bluetooth Connection,Rear Spoiler,3.2L V6 24V VVT ENGINE W/ESS,9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,FIRECRACKER RED CLEARCOAT,MANUFACTURER'S STATEMENT OF ORIGIN,QUICK ORDER PACKAGE 27E TRAILHAWK","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Trailhawk,2019,New,lmao,Dealer,Automatic,373,18,24
139,139,139,757,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=480269698&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,28263,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,8,9-Speed Shiftable Automatic,AT-1CA05582,Gasoline,KD150421,1C4PJMLN7KD150421,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -base insulation group9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBILLET SILVER METALLIC CLEARCOATBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterKeyless Start,#8B8B8B,#000000,"2.0L I4 DOHC DI TURBO ENGINE W/ESS,COLD WEATHER GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BILLET SILVER METALLIC CLEARCOAT,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,QUICK ORDER PACKAGE 2YD","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,235,21,29
0,0,0,758,New 2019 Jeep Cherokee 4WD Trailhawk,345,/cars-for-sale/vehicledetails.xhtml?listingId=480269708&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,33510,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,12,9-Speed Shiftable Automatic,AT-1CA0558C,Gasoline,KD130945,1C4PJMBN5KD130945,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -3.734 axle ratio9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II (STD)9-speed 948TE auto transmission w/Active Drive IIBLACKBluetooth ConnectionCooled Front Seat(s)DIAMOND BLACK CRYSTAL PEARLCOATKeyless StartLeather Seats,#000000,#000000,"QUICK ORDER PACKAGE 2ZL TRAILHAWK ELITE,2.0L I4 DOHC DI TURBO ENGINE W/ESS,Leather Seats,Keyless Start,Bluetooth Connection,Rear Spoiler,Cooled Front Seat(s),9-SPEED 948TE AUTO TRANSMISSION W/ACTIVE DRIVE II,BLACK; PREMIUM LEATHER TRIMMED BUCKET SEATS,DIAMOND BLACK CRYSTAL PEARLCOAT","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Trailhawk,2019,New,lmao,Dealer,Automatic,283,18,24
215,215,215,759,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=480367163&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,29314,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,38,9-Speed Shiftable Automatic,AT-1CA1D23B,Gasoline,KD116486,1C4PJMLN8KD116486,115V auxiliary power outlet180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -base insulation group9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBLACKBRIGHT WHITE CLEARCOATBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heater,#D7D7D7,#000000,"2.0L I4 DOHC DI TURBO ENGINE W/ESS,COLD WEATHER GROUP,COMFORT/CONVENIENCE GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,BRIGHT WHITE CLEARCOAT,QUICK ORDER PACKAGE 2YD,SAFETYTEC","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,261,21,29
0,0,0,760,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=480269654&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,28263,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,10,9-Speed Shiftable Automatic,AT-1CA05556,Gasoline,KD150423,1C4PJMLN0KD150423,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -base insulation group9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBLACKBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterDIAMOND BLACK CRYSTAL PEARLCOATKeyless Start,#000000,#000000,"2.0L I4 DOHC DI TURBO ENGINE W/ESS,COLD WEATHER GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,DIAMOND BLACK CRYSTAL PEARLCOAT,QUICK ORDER PACKAGE 2YD","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,234,21,29
215,215,215,761,New 2019 Jeep Cherokee 4WD Latitude Plus,345,/cars-for-sale/vehicledetails.xhtml?listingId=480452047&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,28263,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder Turbo,3,9-Speed Shiftable Automatic,AT-1CA31DCF,Gasoline,KD150422,1C4PJMLN9KD150422,180 amp alternator2.0L I4 DOHC DI TURBO ENGINE W/ESS -inc: -base insulation group9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBLACKBRIGHT WHITE CLEARCOATBluetooth ConnectionCLOTH/PREMIUM VINYL BUCKET SEATSCOLD WEATHER GROUP -inc: -engine block heaterKeyless Start,#D7D7D7,#000000,"2.0L I4 DOHC DI TURBO ENGINE W/ESS,COLD WEATHER GROUP,Keyless Start,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,BLACK; CLOTH/PREMIUM VINYL BUCKET SEATS,BRIGHT WHITE CLEARCOAT,QUICK ORDER PACKAGE 2YD","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude Plus,2019,New,lmao,Dealer,Automatic,225,21,29
227,19,19,762,New 2019 Jeep Cherokee 4WD Latitude,345,/cars-for-sale/vehicledetails.xhtml?listingId=480367156&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,26672,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,15,9-Speed Shiftable Automatic,AT-1CA1D234,Gasoline,KD112962,1C4PJMCX3KD112962,3.2L V6 24V VVT ENGINE W/ESS -inc: -dual bright exhaust tips9-SPEED 948TE AUTOMATIC TRANSMISSION (STD)9-speed 948TE automatic transmission *Upon selection of this pkgBluetooth ConnectionCLOTH BUCKET SEATSCOLD WEATHER GROUP -inc: -leather wrapped steering wheelLT FROST BEIGE/BLACKPOPULAR APPEARANCE GROUP -inc: -deep tint sunscreen glassQUICK ORDER PACKAGE 26J -inc: -3.2L V6 24V VVT engine w/ESSRear Spoiler,#E31313,#F5F5DC,"3.2L V6 24V VVT ENGINE W/ESS,COLD WEATHER GROUP,POPULAR APPEARANCE GROUP,Bluetooth Connection,Rear Spoiler,9-SPEED 948TE AUTOMATIC TRANSMISSION,LT FROST BEIGE/BLACK; CLOTH BUCKET SEATS,QUICK ORDER PACKAGE 26J,VELVET RED PEARLCOAT","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoNation Chrysler Jeep West,4WD Latitude,2019,New,lmao,Dealer,Automatic,229,21,29
