red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,V5,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
227,19,19,765,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=479188935&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,31797,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1C8FD7C7,Gasoline,J2584,1C4HJXDG3JW150375,1-Yr SiriusXM Radio Service50 State EmissionsAnti-Spin Differential Rear AxleBridgestone Brand TiresCall 800-643-2112Cloth Low-Back Bucket SeatsDana M200 Rear AxleEngine: 3.6L V6 24V VVT UPG I w/ESSFor More InfoHill Descent Control,#E31313,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
0,0,0,766,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=479340637&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,31797,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1C92285D,Gasoline,J2399,1C4HJXDG9JW150350,1-Yr SiriusXM Radio Service50 State EmissionsAnti-Spin Differential Rear AxleBridgestone Brand TiresCall 800-643-2112Cloth Low-Back Bucket SeatsDana M200 Rear AxleEngine: 3.6L V6 24V VVT UPG I w/ESSFor More InfoHill Descent Control,#000000,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
139,139,139,767,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=480112961&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,32247,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1C9DF141,Gasoline,J2610,1C4HJXDG0JW145456,1-Yr SiriusXM Radio Service50 State EmissionsBlack 3-Piece Hard TopCall 800-643-2112Cloth Low-Back Bucket SeatsDana M200 Rear AxleEngine: 3.6L V6 24V VVT UPG I w/ESSFor More InfoFreedom Panel Storage BagHill Descent Control,#8B8B8B,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
215,215,215,768,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=476854533&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,34988,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1C6C3905,Gasoline,J2248,1C4HJXDG9JW109684,1-Yr SiriusXM Radio Service50 State Emissions7.0' Touchscreen DisplayAir Conditioning w/Auto Temp ControlAir FilteringApple CarPlayAutomatic HeadlampsCall 800-643-2112Cloth Low-Back Bucket SeatsCluster 7.0' TFT Color Display,#D7D7D7,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
139,139,139,769,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=479340636&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,31797,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1C92285C,Gasoline,J2303,1C4HJXDG8JW154373,1-Yr SiriusXM Radio Service50 State EmissionsAnti-Spin Differential Rear AxleBridgestone Brand TiresCall 800-643-2112Cloth Low-Back Bucket SeatsDana M200 Rear AxleEngine: 3.6L V6 24V VVT UPG I w/ESSFor More InfoHill Descent Control,#8B8B8B,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
215,215,215,770,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=476772309&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,34988,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1C6AF7D5,Gasoline,J2211,1C4HJXDG8JW109689,1-Yr SiriusXM Radio Service50 State Emissions7.0' Touchscreen DisplayAir Conditioning w/Auto Temp ControlAir FilteringApple CarPlayAutomatic HeadlampsCall 800-643-2112Cloth Low-Back Bucket SeatsCluster 7.0' TFT Color Display,#D7D7D7,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
69,69,69,771,New 2018 Jeep Wrangler 4WD Unlimited Rubicon,338,/cars-for-sale/vehicledetails.xhtml?listingId=480749784&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,52800,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CA7A8D8,Gasoline,J2656,1C4HJXFG9JW111433,#1 Seat Foam Cushion1-Year SiriusXM Guardian Trial240 Amp Alternator5-Year SiriusXM Traffic Service5-Year SiriusXM Travel Link Service50 State Emissions7 & 4 Pin Wiring Harness700 Amp Maintenance Free Battery8.4' Touchscreen DisplayAlpine Premium Audio System,#454545,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Rubicon,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
139,139,139,772,New 2018 Jeep Wrangler 4WD Unlimited Sahara,338,/cars-for-sale/vehicledetails.xhtml?listingId=479533036&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,39609,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1C9517EC,Gasoline,J2583,1C4HJXEG7JW116762,1-Year SiriusXM Guardian Trial5-Year SiriusXM Traffic Service5-Year SiriusXM Travel Link Service50 State Emissions8.4' Touchscreen DisplayAlpine Premium Audio SystemBlack 3-Piece Hard TopCloth Low-Back Bucket SeatsDana M200 Rear AxleElectronic Infotainment System Group,#8B8B8B,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sahara,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
215,215,215,773,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=480858548&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,32958,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CA951B4,Gasoline,J2462,1C4HJXDG7JW171603,1-Yr SiriusXM Radio Service240 Amp Alternator50 State Emissions7 & 4 Pin Wiring Harness700 Amp Maintenance Free BatteryAnti-Spin Differential Rear AxleAuxiliary SwitchesCall 800-643-2112Class II Receiver HitchCloth Low-Back Bucket Seats,#D7D7D7,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
69,69,69,774,New 2018 Jeep Wrangler 4WD Unlimited Sahara,338,/cars-for-sale/vehicledetails.xhtml?listingId=485009766&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,47102,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CE8A966,Gasoline,J2695,1C4HJXEG1JW185057,#1 Seat Foam Cushion1-Year SiriusXM Guardian Trial2.72:1 Selec-Trac Full Time 4WD System240 Amp Alternator5-Year SiriusXM Traffic Service5-Year SiriusXM Travel Link Service50 State Emissions7 & 4 Pin Wiring Harness700 Amp Maintenance Free Battery8.4' Touchscreen Display,#454545,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sahara,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
69,69,69,775,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=485553749&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,35568,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CF0F655,Gasoline,J2717,1C4HJXDG4JW208817,1-Yr SiriusXM Radio Service50 State EmissionsAnti-Spin Differential Rear AxleAutomatic HeadlampsCall 800-643-2112Cloth Low-Back Bucket SeatsConvenience GroupDana M200 Rear AxleDeep Tint Sunscreen WindowsEngine: 3.6L V6 24V VVT UPG I w/ESS,#454545,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
227,19,19,776,New 2018 Jeep Wrangler 4WD Unlimited Sahara,338,/cars-for-sale/vehicledetails.xhtml?listingId=483860329&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,47277,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CD71F69,Gasoline,J2581,1C4HJXEG8JW161502,#1 Seat Foam Cushion1-Year SiriusXM Guardian Trial2.72:1 Selec-Trac Full Time 4WD System240 Amp Alternator5-Year SiriusXM Traffic Service5-Year SiriusXM Travel Link Service50 State Emissions7 & 4 Pin Wiring Harness700 Amp Maintenance Free Battery8.4' Touchscreen Display,#E31313,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sahara,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
139,139,139,777,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=484523786&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,40766,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CE13F0A,Gasoline,J2677,1C4HJXDG8JW184442,1-Yr SiriusXM Radio Service220 Amp Alternator240 Amp Alternator50 State Emissions7 & 4 Pin Wiring Harness7.0' Touchscreen Display700 Amp Maintenance Free BatteryAir Conditioning w/Auto Temp ControlAir FilteringAlpine Premium Audio System,#8B8B8B,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
139,139,139,778,New 2018 Jeep Wrangler 4WD Unlimited Sahara,338,/cars-for-sale/vehicledetails.xhtml?listingId=481731413&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,43038,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CB6A355,Gasoline,J2544,1C4HJXEG6JW208462,1-Year SiriusXM Guardian Trial5-Year SiriusXM Traffic Service5-Year SiriusXM Travel Link Service50 State Emissions8.4' Touchscreen DisplayAlpine Premium Audio SystemBlack 3-Piece Hard TopBlind Spot & Cross Path DetectionCloth Low-Back Bucket SeatsDana M200 Rear Axle,#8B8B8B,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sahara,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
0,0,0,779,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=483269599&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,40766,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CCE1BDF,Gasoline,J2524,1C4HJXDGXJW184443,1-Yr SiriusXM Radio Service220 Amp Alternator240 Amp Alternator50 State Emissions7 & 4 Pin Wiring Harness7.0' Touchscreen Display700 Amp Maintenance Free BatteryAir Conditioning w/Auto Temp ControlAir FilteringAlpine Premium Audio System,#000000,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
139,139,139,780,New 2018 Jeep Wrangler 4WD Unlimited Sahara,338,/cars-for-sale/vehicledetails.xhtml?listingId=483688952&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,43605,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CD481F8,Gasoline,J2694,1C4HJXEG6JW204279,#1 Seat Foam Cushion240 Amp Alternator50 State Emissions7 & 4 Pin Wiring Harness700 Amp Maintenance Free BatteryAlpine Premium Audio SystemAnti-Spin Differential Rear AxleAuxiliary SwitchesBlack 3-Piece Hard TopBlind Spot & Cross Path Detection,#8B8B8B,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sahara,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
139,139,139,781,New 2018 Jeep Wrangler 4WD Unlimited Sport,338,/cars-for-sale/vehicledetails.xhtml?listingId=483860361&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,35568,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CD71F89,Gasoline,J2580,1C4HJXDG3JW208808,1-Yr SiriusXM Radio Service50 State EmissionsAnti-Spin Differential Rear AxleAutomatic HeadlampsCall 800-643-2112Cloth Low-Back Bucket SeatsConvenience GroupDana M200 Rear AxleDeep Tint Sunscreen WindowsEngine: 3.6L V6 24V VVT UPG I w/ESS,#8B8B8B,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sport,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
215,215,215,782,New 2018 Jeep Wrangler 4WD Unlimited Sahara,338,/cars-for-sale/vehicledetails.xhtml?listingId=480397424&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,46121,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CA24870,Gasoline,J2657,1C4HJXEG7JW122481,#1 Seat Foam Cushion1-Year SiriusXM Guardian Trial240 Amp Alternator5-Year SiriusXM Traffic Service5-Year SiriusXM Travel Link Service50 State Emissions7 & 4 Pin Wiring Harness700 Amp Maintenance Free Battery8.4' Touchscreen DisplayAlpine Premium Audio System,#D7D7D7,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sahara,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
139,139,139,783,New 2018 Jeep Wrangler 4WD Unlimited Sahara,338,/cars-for-sale/vehicledetails.xhtml?listingId=481365001&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,46202,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CB10C09,Gasoline,J2715,1C4HJXEG4JW175302,#1 Seat Foam Cushion1-Year SiriusXM Guardian Trial2.72:1 Selec-Trac Full Time 4WD System240 Amp Alternator5-Year SiriusXM Traffic Service5-Year SiriusXM Travel Link Service50 State Emissions7 & 4 Pin Wiring Harness700 Amp Maintenance Free Battery8.4' Touchscreen Display,#8B8B8B,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Sahara,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
69,69,69,784,New 2018 Jeep Wrangler 4WD Unlimited Rubicon,338,/cars-for-sale/vehicledetails.xhtml?listingId=483860322&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=700&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,48620,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,0,8-Speed Automatic,AT-1CD71F62,Gasoline,J2575,1C4HJXFG8JW212642,#1 Seat Foam Cushion240 Amp Alternator50 State Emissions7 & 4 Pin Wiring Harness700 Amp Maintenance Free BatteryAlpine Premium Audio SystemAuxiliary SwitchesClass II Receiver HitchEngine: 3.6L V6 24V VVT UPG I w/ESSHill Descent Control,#454545,#000000,NA,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,JIM MARSH CHRYSLER JEEP,4WD Unlimited Rubicon,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,NA,NA,NA
